Song,Arousal,Valence,Quadrant
MT0031807708,0.325,0.6725,Q4
MT0031826295,0.29375,0.68375,Q4
MT0031826774,0.2618749999999999,0.625625,Q4
MT0031834881,0.6375,0.825,Q1
MT0031841471,0.334375,0.341875,Q3
MT0031861483,0.54875,0.27625,Q2
MT0031868141,0.60375,0.82625,Q1
MT0031875986,0.565,0.323125,Q2
MT0031893087,0.4650000000000001,0.5787500000000001,Q4
MT0031898123,0.295625,0.723125,Q4
MT0031901408,0.66875,0.631875,Q1
MT0031903528,0.35125,0.3675,Q3
MT0031912859,0.255,0.75625,Q4
MT0031917087,0.6375,0.82875,Q1
MT0031919561,0.50625,0.29375,Q2
MT0031924755,0.58,0.305,Q2
MT0031925901,0.56375,0.27625,Q2
MT0031939057,0.3931249999999999,0.76375,Q4
MT0031940284,0.44375,0.25,Q3
MT0031951901,0.44375,0.2425,Q3
MT0031952089,0.70375,0.665,Q1
MT0031979912,0.599375,0.8049999999999999,Q1
MT0031995272,0.5475000000000001,0.625,Q1
MT0031996487,0.33625,0.745625,Q4
MT0031996897,0.55125,0.72625,Q1
MT0032001427,0.31875,0.73625,Q4
MT0032039381,0.70375,0.665,Q1
MT0032048707,0.26125,0.71,Q4
MT0032060949,0.239375,0.708125,Q4
MT0032061091,0.6243749999999999,0.825,Q1
MT0032093528,0.239375,0.678125,Q4
MT0032157716,0.5462499999999999,0.328125,Q2
MT0032181833,0.6125,0.55875,Q1
MT0032235381,0.61125,0.875,Q1
MT0032297238,0.58125,0.35,Q2
MT0032332758,0.725,0.705,Q1
MT0032628164,0.35875,0.5787500000000001,Q4
MT0032643023,0.458125,0.345,Q3
MT0032651589,0.57875,0.35,Q2
MT0032665811,0.5449999999999999,0.27125,Q2
MT0032673223,0.6825,0.67625,Q1
MT0032682675,0.36,0.7125,Q4
MT0032701682,0.60375,0.68375,Q1
MT0032723940,0.27125,0.75625,Q4
MT0032757175,0.38125,0.20875,Q3
MT0032760813,0.341875,0.6975,Q4
MT0032768117,0.3924999999999999,0.7775,Q4
MT0032768122,0.58125,0.78125,Q1
MT0032778604,0.358125,0.5525,Q4
MT0032782452,0.596875,0.64625,Q1
MT0032892262,0.66875,0.8,Q1
MT0032957418,0.51125,0.30625,Q2
MT0033061162,0.42125,0.71,Q4
MT0033097471,0.579375,0.3556249999999999,Q2
MT0033126079,0.325,0.32875,Q3
MT0033159895,0.378125,0.296875,Q3
MT0033177286,0.4549999999999999,0.32875,Q3
MT0033218453,0.370625,0.77625,Q4
MT0033226848,0.31125,0.26875,Q3
MT0033252621,0.585,0.3556249999999999,Q2
MT0033258989,0.3931249999999999,0.74,Q4
MT0033262254,0.28625,0.6875,Q4
MT0033262547,0.284375,0.7112499999999999,Q4
MT0033287096,0.5875,0.305,Q2
MT0033287114,0.5349999999999999,0.306875,Q2
MT0033293296,0.61125,0.80625,Q1
MT0033317646,0.4599999999999999,0.26875,Q3
MT0033319941,0.2375,0.28125,Q3
MT0033345959,0.300625,0.275,Q3
MT0033376569,0.36,0.6025,Q4
MT0033381821,0.6375,0.765,Q1
MT0033389924,0.3075,0.3,Q3
MT0033391277,0.40125,0.51125,Q4
MT0033410438,0.39,0.7637499999999999,Q4
MT0033415296,0.63125,0.86875,Q1
MT0033430737,0.6968749999999999,0.7525,Q1
MT0033442719,0.3375,0.28625,Q3
MT0033459750,0.2931249999999999,0.74625,Q4
MT0033470806,0.530625,0.328125,Q2
MT0033473090,0.3943749999999999,0.6856249999999999,Q4
MT0033493473,0.32,0.743125,Q4
MT0033512773,0.60375,0.82125,Q1
MT0033717316,0.725,0.705,Q1
MT0033733581,0.401875,0.73125,Q4
MT0033818006,0.405,0.685,Q4
MT0033841575,0.60375,0.765,Q1
MT0033958450,0.6031249999999999,0.8374999999999999,Q1
MT0033974184,0.533125,0.316875,Q2
MT0033987987,0.4768749999999999,0.705625,Q4
MT0033993440,0.385625,0.690625,Q4
MT0034005433,0.4712499999999999,0.7125,Q4
MT0034013916,0.533125,0.33,Q2
MT0034015731,0.405,0.685,Q4
MT0034064577,0.725,0.8025,Q1
MT0034094847,0.43125,0.29125,Q3
MT0034106363,0.4187499999999999,0.70625,Q4
MT0034113973,0.54375,0.365,Q2
MT0034125967,0.58125,0.85125,Q1
MT0034130398,0.600625,0.385,Q2
MT0034136847,0.44375,0.28125,Q3
MT0034138322,0.2306249999999999,0.63125,Q4
MT0034186195,0.40625,0.628125,Q4
MT0034186620,0.28625,0.71,Q4
MT0034191542,0.398125,0.753125,Q4
MT0034197846,0.31,0.28125,Q3
MT0034210118,0.258125,0.68375,Q4
MT0034211183,0.5625,0.765,Q1
MT0034212119,0.36375,0.68875,Q4
MT0034225020,0.340625,0.73375,Q4
MT0034230990,0.3243749999999999,0.6075,Q4
MT0034403159,0.54,0.35,Q2
MT0034403951,0.57875,0.305,Q2
MT0034410340,0.29,0.3425,Q3
MT0034422157,0.2825,0.76875,Q4
MT0034429136,0.3987499999999999,0.63,Q4
MT0034518366,0.3874999999999999,0.415,Q3
MT0034549623,0.334375,0.341875,Q3
MT0034551604,0.42625,0.61375,Q4
MT0034552648,0.60375,0.6125,Q1
MT0034560618,0.378125,0.2475,Q3
MT0034563474,0.57875,0.81375,Q1
MT0034574251,0.300625,0.2774999999999999,Q3
MT0034577404,0.3,0.71,Q4
MT0034670435,0.50625,0.29375,Q2
MT0034677542,0.58,0.78125,Q1
MT0034694413,0.5875,0.305,Q2
MT0034800740,0.324375,0.28375,Q3
MT0034816599,0.5225,0.26375,Q2
MT0034852831,0.6174999999999999,0.8131250000000001,Q1
MT0034988131,0.666875,0.871875,Q1
MT0034991842,0.5800000000000001,0.33125,Q2
MT0034992204,0.284375,0.7112499999999999,Q4
MT0034992752,0.6031249999999999,0.825,Q1
MT0034996484,0.5231250000000001,0.289375,Q2
MT0035037927,0.573125,0.8131250000000001,Q1
MT0035108409,0.40125,0.56875,Q4
MT0035119161,0.363125,0.785625,Q4
MT0035133312,0.70375,0.665,Q1
MT0035241675,0.5231250000000001,0.289375,Q2
MT0035285414,0.595,0.35,Q2
MT0035316286,0.300625,0.275,Q3
MT0035322836,0.54375,0.36875,Q2
MT0035332435,0.6074999999999999,0.815625,Q1
MT0035332835,0.56375,0.2262499999999999,Q2
MT0035334027,0.5225,0.29125,Q2
MT0035518031,0.43125,0.71,Q4
MT0035833639,0.433125,0.244375,Q3
MT0035974809,0.325,0.28125,Q3
MT0035974819,0.325,0.28125,Q3
MT0036111736,0.57875,0.305,Q2
MT0036111751,0.57875,0.305,Q2
MT0036111757,0.57875,0.305,Q2
MT0036368550,0.58875,0.79,Q1
MT0039250520,0.58875,0.36125,Q2
MT0040033011,0.38625,0.32875,Q3
MT0041030749,0.37625,0.68875,Q4
